none,ねがみ みらいクリニック,七尾市万行2丁目66番地,0767-53-7211,none,石川県,none,none,none,none,none,none,none
none,医療法人社団新 新くりにっく,白山市宮保新町130-1,076-276-8001,アンチエイジング，オーソモレキュラー栄養療法・点滴療法，サプリメント外来，一般内科，予防医学，予防医療，予防接種，健康診断，内科，内視鏡内科，栄養療法，栄養療法　ダイエット外来，栄養療法・点滴療法，栄養療法外来，漢方外来，点滴外来，禁煙外来，自由診療，認知症,石川県,none,none,none,none,none,none,none
none,はやしクリニック,鯖江市水落町2-26-28,0778-25-1884,内科，腎臓内科,福井県,none,none,none,none,none,none,none
none,たかさわ内科クリニック,福井市春日町237-1,0776-35-0100,アンチエイジング科，予防医学，予防医療，予防接種，循環器内科，栄養療法　ダイエット外来，栄養療法・点滴療法，漢方内科，禁煙外来，糖尿病内科，総合内科，脂質代謝内科，訪問診療,福井県,none,none,none,none,none,none,none
none,医療法人社団 ふくい南アイクリニック,福井市下馬3-1815,0776-36-5278,眼科,福井県,none,none,none,none,none,none,none
none,医療法人至捷会 木村病院,あわら市北金津57-25,0776-73-3323,アンチエイジング，アンチエイジング外来，オーソモレキュラー栄養療法・点滴療法，がん治療，サプリメント外来，一般内科，一般外科，健診・ドック，内科，呼吸器内科，外科，循環器・消化器・糖尿，整形外科，栄養療法・点滴療法，泌尿器科，消化器外科，眼科，神経内科，糖尿病内科，耳鼻咽喉科，脳神経外科，腎臓内科,福井県,none,none,none,none,none,none,none
none,西野内科医院,中央市山之神2389-1,055-273-6656,アンチエイジング，オーソモレキュラー栄養療法・点滴療法，一般内科，小児科，循環器内科，認知症,山梨県,none,none,none,none,none,none,none
none,佐久平よつばクリニック,佐久市佐久平駅北27番地1佐久平よつばクリニック,0267-66-0428,美容皮膚科,長野県,none,none,none,none,none,none,none
none,かるいざわ御影用水クリニック,北佐久郡軽井沢町追分49-1,0267-31-0717,心療内科，精神科,長野県,none,none,none,none,none,none,none
none,はたクリニック,松本市開智2-3-48-6,0263-33-0667,内科，外科,長野県,none,none,none,none,none,none,none
none,医療法人LAGOM ライフクリニック蓼科,茅野市豊平3317-1,0266-77-2050,none,長野県,none,none,none,none,none,none,none
none,しずくだ歯科クリニック,佐久市長土呂900-20,0267-78-5404,アンチエイジング，オーソモレキュラー栄養療法・点滴療法，デジタル歯科，歯周内科（３DS療法），歯周病科，歯科，歯科　こども歯科，歯科・口腔外科，歯科・歯科口腔外科，歯科フレイルケア外来，歯科口腔外科，歯科矯正歯科，矯正歯科、審美歯科,長野県,none,none,none,none,none,none,none
none,M CLINIC karuizawa,北佐久郡軽井沢町軽井沢東12-11,診療科目,アンチエイジング，アンチエイジング外来，美容内科，美容外科，美容皮膚科,長野県,none,none,none,none,none,none,none
none,えんどう歯科・矯正歯科クリニック,関市西本郷通2-2-17,0575-24-6900,小児歯科，歯科，美容外科,岐阜県,none,none,none,none,none,none,none
none,医療法人崇仁会 船戸クリニック,養老郡養老町船附1344,0584-35-3335,がん治療 一般内科 漢方内科,岐阜県,none,none,none,none,none,none,none
none,医療法人社団全徳会 大垣セントラルクリニック,大垣市赤坂新田1-63-1,0584-71-0163,内科,岐阜県,none,none,none,none,none,none,none
none,none,美濃加茂市古井町下古井70,0574-26-1952,歯科,岐阜県,none,none,none,none,none,none,none
none,梶の木内科医院,可児市川合2340-1,0574-60-3222,内科，呼吸器内科，糖尿病内科,岐阜県,none,none,none,none,none,none,none
none,none,岐阜市長良1972-5,,none,岐阜県,none,none,none,none,none,none,none
none,各務原にこファミリークリニック,各務原市那加土山町2丁目228,058-383-2555,予防接種，内科，在宅医療，禁煙外来，自由診療,岐阜県,none,none,none,none,none,none,none
none,二宮医院,各務原市三井町3丁目3番1,058-382-0107,がん内科，サプリメント外来，健康診断，健診・ドック，内科，内科・胃腸科・小児科，内科一般，内視鏡内科，栄養療法・点滴療法，消化器内科，消化器科，漢方内科，漢方外来，胃腸内科，胃腸科，腫瘍内科，血液内科，訪問診療,岐阜県,none,none,none,none,none,none,none
none,医療法人社団 高伸会 伊豆高原メディカルたかやなぎ整形外科,伊東市八幡野1191-6,0557-55-3322,整形外科 麻酔科 リハビリテーション科,静岡県,none,none,none,none,none,none,none
none,none,賀茂郡南伊豆町青市565-11はらクリニック,05-5862-5959,アトピー治療，アレルギー科，アンチエイジング，内科，内視鏡内科，消化器内科,静岡県,none,none,none,none,none,none,none
none,TOMIMATSU女性医院,静岡市葵区紺屋町7-15Y's PLATZ 1階,054-269-6123,婦人科，点滴療法,静岡県,none,none,none,none,none,none,none
none,医療法人社団 すずかけの木 丸山歯科医院,焼津市相川1061-1,054-662-0120,サプリメント外来，デジタル歯科，バイオロジカル歯科，一般歯科，予防歯科，口腔外科、インプラント，歯周内科（３DS療法），歯周病科，歯科・口腔外科，歯科矯正歯科,静岡県,none,none,none,none,none,none,none
none,小嶋デンタルクリニック,静岡市駿河区石田3-11-32,054-654-1020,歯科,静岡県,none,none,none,none,none,none,none
none,医療法人社団 オハナクリニック木の下町,静岡市清水区木の下町44-1,054-347-0300,女性内科，婦人科，漢方内科，漢方内科　漢方皮膚科，漢方外来，点滴外来，点滴療法,静岡県,none,none,none,none,none,none,none
none,輝齢ハラダクリニック,静岡市清水区草薙1丁目3-15グラソード草薙201原田　博,054-348-3377,アンチエイジング，オーソモレキュラー栄養療法・点滴療法，サプリメント外来，一般内科，予防医学，代謝栄養療法，栄養療法　ダイエット外来，栄養療法・点滴療法，脳神経外科、神経内科、内科,静岡県,none,none,none,none,none,none,none
none,おおたき医院,藤枝市高洲1065-1,054-631-4167,形成外科，栄養療法・点滴療法，皮膚科,静岡県,none,none,none,none,none,none,none
none,医療法人社団俊風会 いとう歯科ティースエクセレントクリニック,浜松市中区松城町211-3,053-415-8855,歯科,静岡県,none,none,none,none,none,none,none
none,みどりのまち整形外科,浜松市浜北区横須賀592,053-584-6688,整形外科,静岡県,none,none,none,none,none,none,none
none,クリニック デュ ソレイユ,浜松市浜北区平口2663-1,053-585-4800,外科，美容皮膚科,静岡県,none,none,none,none,none,none,none
none,シレナクリニック,掛川市細谷284番地,0537-64-7715,アンチエイジング外来，オーソモレキュラー栄養療法・点滴療法，サプリメント外来，予防医療，放射線科，栄養療法，栄養療法・点滴療法，点滴療法，自由診療,静岡県,none,none,none,none,none,none,none
none,あかばね腎・泌尿器クリニック,袋井市高尾1760-2,0538-41-2960,アンチエイジング，栄養療法・点滴療法，栄養療法外来，泌尿器科，漢方内科，点滴療法，自由診療,静岡県,none,none,none,none,none,none,none
none,いのうえ内科・リウマチ科,三島市平田185-31,055-972-6666,内科 リウマチ科,静岡県,none,none,none,none,none,none,none
none,とみ皮膚科クリニック,富士市石坂68-8,,none,静岡県,none,none,none,none,none,none,none
none,たつた皮フ科クリニック,浜松市中区小豆餅2-16-25,診療科目,アトピー治療，アンチエイジング，小児皮膚科，漢方皮膚科，点滴療法，皮膚科，皮膚科・美容皮膚科，美容皮膚科，自由診療,静岡県,none,none,none,none,none,none,none
none,まきクリニック,名古屋市中区大須3-30-60大須301ビル4階,052-262-3266,アンチエイジング外来，オーソモレキュラー栄養療法・点滴療法，がん統合医療，サプリメント外来， 内科一般，呼吸器内科， 在宅医療，皮膚科， 皮膚科・美容皮膚科,愛知県,none,none,none,none,none,none,none
https://www.iv-therapy.org/wp-content/uploads/2020/06/IMG_9098-scaled.jpg,医療法人寿実会 ピュアー女性クリニック,名古屋市瑞穂区八勝通1-14-2,052-837-0080,産婦人科,愛知県,薬物療法・その他の治療法とともに、点滴療法・オーソモレキュラー栄養療法を併用していくことより、辛い症状や病気を改善させます。,"専門分野・得意とする点滴療法
産婦人科
オーソモレキュラー栄養療法
高濃度ビタミンC点滴","点滴や治療において心掛けていること
生まれ持った体質や環境は1人1人異なります。
お1人お1人にあった「点滴療法」「オーソモレキュラー栄養療法」で健康をサポートすること。","来院を検討中の方へのメッセージ
点滴療法・オーソモレキュラー栄養療法は、お1人お1人に合わせた個別的な工夫が必要です。
一緒に寄り添い、健康をサポートさせていただけたら幸いです。","高濃度ビタミンＣ点滴療法（がん治療）,高濃度ビタミンＣ点滴療法（アンチエイジング）,マイヤーズカクテル（ビタミン・ミネラル点滴）,プラセンタ療法,オーソモレキュラー栄養療法",http://www.pure-jc.com,伊藤由美
https://www.iv-therapy.org/wp-content/uploads/2020/06/2077-scaled.jpg,医療法人大河内会 おおこうち内科クリニック,稲沢市祖父江町桜方上切6-7おおこうち内科クリニック,0587-97-8300,アンチエイジング，がん治療，一般内科，予防医療，予防接種，代謝内科，健康診断，内分泌内科，内視鏡内科，呼吸器内科，消化器内科，漢方外来，禁煙外来，糖尿病内科,愛知県,"名鉄尾西線森上駅から車で5分ほど走ると、広い敷地に70台分の駐車場を備えた「おおこうち内科クリニック」にたどり着きます。
院長は大学病院時代に培った糖尿病と消化器分野の専門性を生かしつつ、全身を診られる医師になろうと開業。
風邪や胃炎、呼吸器疾患、感染症に代表される内科疾患、糖尿病、消化器疾患の他、ガン補完治療、難病疾患治療、予防医療……と幅広く対応しています。
院長はかつてアメリカに留学した際、言葉の壁、文化の違いに苦労したという経験から、
開業後は英語をはじめ多言語に対応したクリニックホームページ、
多国籍問診票、外国人向けのインフルエンザ予防接種など、あらゆる国籍の患者を受け入れる体制を整えています。
医師になって以来、「困っている人を救いたい」一心でアクションを起こし続けてきた院長。
スタッフたちもそれに賛同し、クリニック全体が一丸となって患者のための医療を提供しています。","専門分野・得意とする点滴療法
【専門分野】
内科一般、糖尿病内科、消化器内科、ガン補完治療（ガン免疫療法、CTC検査）、抗加齢医療を専門としています。
【得意とする点滴療法について】
①癌に対する高濃度ビタミンC点滴療法は、個人差はあるものの標準治療との併用がより効果的で抗癌剤や放射線の副作用を減らし、かつ抗癌効果も増強します。
②ガン免疫療法としては、新樹状細胞ワクチン療法と活性NK細胞療法とを併せたハイブリッド療法を行っております。
③早期のがんや手術で腫瘍を取り除いた場合でも、多くの例で血液中にがん細胞（循環腫瘍細胞, CTC）が流れています。
CTCは転移、再発をおこす悪性度の高いがん細胞です。
当院では、血液中のCTCの数や特性を調べることにより、個人個人のがんに合わせたがん治療を提供しています。","点滴や治療において心掛けていること
① がん治療においては、3大治療（手術、抗がん剤療法、放射線療法）は勿論効果的な治療法ではありますが、
それで完治できない患者様が多くいることも事実です。完治できない場合、それ以外の高濃度ビタミンC点滴、がん免疫療法、腫瘍幹細胞治療、
抗腫瘍サプリメントなどの、多くの医療を統合させたガン補完治療の選択肢があります。
当院では、患者様の価値観を大切にしながら、親身になって患者様やご家族様とじっくり相談して納得して頂いたうえで、
ガン補完治療を提供しています。
② 抗加齢医療とは、「健康長寿」を目指した究極の予防医療のことを指します。
人は加齢、栄養・運動不足、栄養過多、ストレスなどによって、免疫力や細胞機能等が低下し、動脈硬化や癌のような加齢および生活習慣病を発症することが分かっています。
私たちは、このような病的な老化を予防・治療することで、一人ひとりにとって“最良の健康状態を保ち続けるための予防医療”を提供しています。","来院を検討中の方へのメッセージ
ガン補完治療の場合、初回は1時間程度じっくりお話を伺い、今までの病気の経過、病院での治療、現在何に困っているのか、
今後どのように治療していきたいのか、今後の人生をどのように生きていきたいのか、などを詳しくお聞きします。
その結果、当院でどのような補完治療を提供できるか、費用はどのくらい必要か、
当院での治療と病院の治療をどう組み合わせていくか、などをお話しします。
ご病気でクリニックにお越しになる患者様は、多かれ少なかれ何らかの不安を抱えていらっしゃるものです。
私たちはその不安を安心に変えることを使命と考えています。時には１人で考え込んでしまって気持ちが落ち込み
辛い思いをされることもあるかと思いますが、そんなときこそ当院をご活用頂きたいと思います。
不安を安心に変え、前向きで明るい気持ちを持ち続けていただけるように、精一杯のフォローアップを心がけています。","高濃度ビタミンＣ点滴療法（がん治療）,高濃度ビタミンＣ点滴療法（アンチエイジング）,マイヤーズカクテル（ビタミン・ミネラル点滴）,グルタチオン点滴療法,プラセンタ療法",https://www.okochi-cl.com/,大河内　昌弘
none,ナチュラルファミリークリニック,豊橋市多米西町2-22-14,0532-62-4976,統合医療,愛知県,none,none,none,none,none,none,none
none,豊川アレルギーリウマチクリニック,豊川市宿町野川10-5,0533-85-8484,内科,愛知県,none,none,none,none,none,none,none
none,高木外科内科医院,岡崎市洞町字東前田27-2,0564-66-0008,内科，外科，脳神経外科,愛知県,none,none,none,none,none,none,none
none,医療法人 広瀬クリニック,刈谷市若松町6-37,0566-24-6622,内科,愛知県,none,none,none,none,none,none,none
none,統合医療 希望クリニック,名古屋市中村区名駅南1丁目19-27オルバースビルディング6F,052-485-5717,がん統合医療,愛知県,none,none,none,none,none,none,none
none,水野動物病院,清須市春日振形8番地,052-400-0805,イヌネコの一般診療,愛知県,none,none,none,none,none,none,none
none,滝ノ水動物病院,名古屋市緑区滝ノ水3-801,052-896-2707,none,愛知県,none,none,none,none,none,none,none
none,フェリシティークリニック名古屋,名古屋市中区丸の内2-14-19安藤ビル3・4階,052-231-5025,アンチエイジング外来，がん統合医療，整形外科痛み外来,愛知県,none,none,none,none,none,none,none
none,加藤内科クリニック,名古屋市東区飯田町34,052-935-6000,内科,愛知県,none,none,none,none,none,none,none
none,小早川医院,名古屋市昭和区前山町1-19つばめ前山町ビルA棟1F,052-752-0800,一般内科，内科，糖尿病内科，腎臓内科,愛知県,none,none,none,none,none,none,none
none,みずほ通りクリニック,名古屋市瑞穂区本願寺町3-10-1,052-852-3553,内科，外科，整形外科,愛知県,none,none,none,none,none,none,none
none,佐井泌尿器科・皮フ科クリニック,名古屋市天白区平針2-1906KMビル2F,052-847-5110,泌尿器科 皮膚科 美容皮膚科,愛知県,none,none,none,none,none,none,none
none,はやたクリニック,名古屋市天白区植田3-1603名鉄交通植田ビル1階はやたクリニック,052-838-5585,内科，外科(乳腺外科・肛門外科)，小児科,愛知県,none,none,none,none,none,none,none
none,早川歯科医院,東海市加木屋町柿畑88番地,0562-34-6418,口腔外科，小児歯科，歯科,愛知県,none,none,none,none,none,none,none
none,のむら内科外科ファミリークリニック,小牧市中央5-366,0568-48-4170,内科 外科 消化器内科 肛門外科,愛知県,none,none,none,none,none,none,none
none,医療法人胡蝶会 サンエイクリニック,小牧市小牧3-560ルミナスツインズ小牧北館1階,0568-74-2315,アレルギー科，内科,愛知県,none,none,none,none,none,none,none
none,医療法人白山会 白山外科クリニック,春日井市白山町5-21-8,0568-51-5552,内科 外科,愛知県,none,none,none,none,none,none,none
none,医療法人 こいで耳鼻咽喉科,尾張旭市三郷町栄10,0561-53-3711,オーソモレキュラー栄養療法・点滴療法，耳鼻咽喉科・美容皮膚科,愛知県,none,none,none,none,none,none,none
none,しばた歯科・矯正歯科,尾張旭市渋川町2-15-2,0561-51-4618,一般歯科，栄養療法，矯正歯科,愛知県,none,none,none,none,none,none,none
none,大樹アニマルクリニック,一宮市長島町3-20-2,0586-85-8636,none,愛知県,none,none,none,none,none,none,none
none,医療法人香風会 こだま内科クリニック,一宮市栄四丁目1番1,0586-71-1270,内科,愛知県,none,none,none,none,none,none,none
none,none,豊橋市東田町井原39-7,0532-62-5511,整形外科,愛知県,none,none,none,none,none,none,none
none,眼科 津山クリニック,豊川市大木町鑓水339-1,0533-56-3588,アンチエイジング，アンチエイジング外来，栄養療法・点滴療法，点滴外来，点滴療法，眼科，眼科、外科、内科,愛知県,none,none,none,none,none,none,none
none,かねまきクリニック,名古屋市中区大井町4-20,052-321-8201,一般内科，一般外科，小児科,愛知県,none,none,none,none,none,none,none
none,医療法人樹心会 わごうヶ丘クリニック,愛知郡東郷町和合ケ丘1-5-6,0561-38-1616,内科,愛知県,none,none,none,none,none,none,none
none,三田皮フ科クリニック,豊明市阿野町滑1-1,0562-97-8861,皮膚科,愛知県,none,none,none,none,none,none,none
none,とよ山内科クリニック,西春日井郡豊山町青山東川46−2,0568-39-3800,内科 内視鏡内科、消化器内 糖尿病内科 小児科,愛知県,none,none,none,none,none,none,none
none,none,あま市丹波深田48,052-443-3320,,愛知県,none,none,none,none,none,none,none
none,医療法人友愛会 慶友整形外科,桑名市増田599-1,0594-23-8800,リウマチ科 リハビリテーション科 整形外科,三重県,none,none,none,none,none,none,none
none,西井一浩クリニック,松坂市高町1-17,0598-52-2410,アンチエイジング，内科，点滴療法,三重県,none,none,none,none,none,none,none
none,医療法人 祐森クリニック,大津市和邇中浜460-1,077-594-5611,内科， 点滴療法,滋賀県,none,none,none,none,none,none,none
none,none,大津市丸の内町9-35,077-510-0620,アレルギー科，内科，小児科,滋賀県,none,none,none,none,none,none,none
none,B-CLINIC,東近江市垣見町800-5 2F,0748-42-2550,アンチエイジング，アンチエイジング内科，アンチエイジング外来，予防医学，予防医療，栄養療法，栄養療法・点滴療法，栄養療法外来，点滴外来，点滴療法，皮膚科・美容皮膚科，美容内科，美容皮膚科，自由診療,滋賀県,none,none,none,none,none,none,none
none,入江産婦人科,草津市大路2丁目3-11ハイレス21,077-563-5223,none,滋賀県,none,none,none,none,none,none,none
none,医療法人社団ラナンキュラス会 麗ビューティー皮フ科クリニック,草津市西大路町4-32,077-569-5509,美容皮膚科,滋賀県,none,none,none,none,none,none,none
none,医療法人貴正会 村上内科医院,京都市山科区四ノ宮垣ノ内町1,075-591-4722,内科 胃腸科 小児科,京都府,none,none,none,none,none,none,none
https://www.iv-therapy.org/wp-content/uploads/2021/09/8c39c277361da023562d81c0850d753f-1.png,医療法人 明貴会 山口歯科医院,京都市上京区荒神町110-2,075-221-5426,一般歯科，口腔外科,京都府,"「最良の歯科医療の提供を通じて生涯の健康に貢献する」と言う診療理念のもと日々診療しております。
口腔内の炎症を無くし、長期的に安定した咬合と高い審美性を獲得するよう努めております。","専門分野・得意とする点滴療法
インプラントによる咬合再建や歯科からのアンチエイジングを専門にしております。","点滴や治療において心掛けていること
「患者様に対する優しさ以上の良薬はない。勝れた技術でさえそれに及ばない」と考え、怖くなく、痛くない治療を心がけております。","来院を検討中の方へのメッセージ
口は健康の入り口であり、病気の入り口でもあります。
炎症を取り除き安定した咬合の獲得によりフレイルを予防し、
オーソモレキュラー栄養療法も取り入れ歯科からのアンチエイジングにも積極的に取り組んでおります。","高濃度ビタミンＣ点滴療法（アンチエイジング）,マイヤーズカクテル（ビタミン・ミネラル点滴）,グルタチオン点滴療法,プラセンタ療法,オーソモレキュラー栄養療法",https://dr-yamaguchi-mti.jp,山口貴史
none,医療法人財団佐々木会 深江形成整形外科医院,京都市下京区新町通四条下る四条町348,075-351-3245,形成外科，整形外科，美容外科,京都府,none,none,none,none,none,none,none
none,あしだナチュラルクリニック,京都市左京区岩倉三笠町239,075-707-1040,一般内科，循環器内科,京都府,none,none,none,none,none,none,none
none,立石クリニック,京都市左京区一乗寺里ノ前町69,075-722-1131,アンチエイジング，内科，循環器科,京都府,none,none,none,none,none,none,none
none,ひらうち歯科,京都市伏見区観音寺町210-1プリシード桃山御陵ビル2階,075-748-7474,歯科・口腔外科，歯科・歯科口腔外科,京都府,none,none,none,none,none,none,none
none,医療法人倖生会 身原病院,京都市西京区上桂宮ノ後町6-8,075-392-3111,産婦人科,京都府,none,none,none,none,none,none,none
none,井上クリニック耳鼻咽喉科・アレルギー科,長岡京市花山二丁目28-1,075-959-1187,耳鼻咽喉科,京都府,none,none,none,none,none,none,none
none,みなせ動物病院,乙訓郡大山崎町大山崎鏡田2-47,075-952-7772,動物診療全般,京都府,none,none,none,none,none,none,none
https://www.iv-therapy.org/wp-content/uploads/2020/06/1042-scaled.jpg,医療法人仁善会 田中クリニック,大阪市生野区生野西2-3-8電気館ビル1階,06-6711-3770,内科,大阪府,"当院は、がん患者様に対して、がん治療の選択肢を広げ、患者様のQOL（人生の質）を向上させることを目標としています。StageⅠ、Ⅱでは今後、標準治療を受けた後の再発・転移予防法の提案と栄養、環境などの生活習慣の指導、また、stageⅢ、Ⅳで標準治療に限界が出てきている方にも、世界や日本国内での新しい治療法の情報をいち早く治療に応用することで、より効果的な治療法の提案を行っています。
がんの栄養療法を基本に、高濃度ビタミンC点滴療法などの点滴療法、免疫細胞療法やワクチン療法などの免疫療法、さらに最先端の光免疫療法や細胞上清療法なども導入しています。
患者様のがんの種類、stage、標準治療の種類、栄養状態、経済環境、家族環境、仕事、教養程度、医学知識、人生に対する考え方、宗教などそれぞれの患者様の状態を把握した上で、希望する治療法も考慮に入れ、最適の治療法を患者様と模索していきます。
患者様が納得した治療法を選択し、本人も家族も悔いのない人生を送っていただくために、最新の治療法を選択できるように常に研鑽しています。","専門分野・得意とする点滴療法
40年前に医師になって、腎臓内科を専門にしていました。20年前に開業してからは、がんの患者さんに自由診療として統合腫瘍治療を行っています。高濃度ビタミンC点滴療法を中心に、免疫療法、栄養療法など病院での標準治療とは違った治療によって、がんの消失、がんの進行阻止、QOLの向上を目指しています。その中で、点滴療法研究会発足当時から高濃度ビタミンC点滴療法を導入し、がん患者さんのベースの治療として行い、良い結果を得ています。","点滴や治療において心掛けていること
まず初診でゆっくりと、患者さんの病気の経過、病院での治療、現在の状態（寛解、再発、転移など）をお聞きし、さらに患者さんの既往歴、合併症、現在の症状で一番気になること、家族構成、経済状態、仕事内容、教育程度、現在の生活について（食欲、便通、仕事など）、今後の生活で心配なことなどを十分にお聞きした上で、現在最適な治療法を提案し、経済状態に合わせて選択していきます。病気の状態から医学的に最適な選択肢があっても、患者さん側の経済状態などで選択肢が変わってくることもありますが、その中で精いっぱい患者さんを支えていくように努力しています。治療が非常に奏効することもある一方、あまり好結果が得られないこともあります。しかし、患者さんに対するempathyを持つことにより、結果にかかわらず患者さんに幸福感が得られると確信しています。","来院を検討中の方へのメッセージ
1時間程度でお話を伺い、今までの病気の経過、病院での治療、現在何に困っているのか、今後どのように治療していきたいのか、主治医との関係はどうか、今後の人生をどのように生きていきたいのか、などを詳しくお聞きします。その結果、どのような治療法が選択できるか、費用はどのくらい必要か、当院での治療と病院の治療をどう組み合わせていくか、などをお話しします。再発・転移への不安、標準治療の限界への不安、病院主治医の心無い言動、家族や仕事との付き合い方、など様々なことへのサポートも行い、希望の持てるがん治療をスタッフ一同目指していきたいと思っています。","高濃度ビタミンＣ点滴療法（がん治療）,アルファリポ酸点滴療法,マイヤーズカクテル（ビタミン・ミネラル点滴）,グルタチオン点滴療法,キレーション療法(Na-EDTA)",https://www.tanaka-cl.com/,田中　善
none,髙島クリニック,大阪市浪速区難波中1-13-20パークシティ御堂筋ビル2階,06-6606-9090,アトピー治療,大阪府,none,none,none,none,none,none,none
none,医療法人岡藤会 岡藤クリニック,大阪市浪速区幸町1-2-2,06-6568-7308,内科 放射線科,大阪府,none,none,none,none,none,none,none
none,並河歯科クリニック,八尾市南植松町1-1-1アーバンライフ浅尾1階,072-992-8548,一般歯科，口腔外科，点滴療法,大阪府,none,none,none,none,none,none,none
https://www.iv-therapy.org/wp-content/uploads/2020/06/1947.jpg,医療法人 廣仁会 直原ウィメンズクリニック,豊中市新千里南町2-11-1,06-6871-0314,産婦人科,大阪府,思春期から老年まで女性の年齢、ライフスタイルの変化に合わせて丁寧な診療を心がけています。なるべく体調不良の原因を探り、身体が本来持っている治す力を引き出せるようお手伝いしたいと考えています。気軽にご相談ください。,"専門分野・得意とする点滴療法
更年期障害、月経不順、月経困難症、抗加齢対策、抗癌剤治療中の方の高濃度ビタミンC点滴等行っています。","点滴や治療において心掛けていること
原因を推定し原因を取り除きながら、本来身体が持っている自己治癒力を引き出すお手伝いをしたいと常々考えています。","来院を検討中の方へのメッセージ
思春期から更年期、老年の方まで気軽にご相談にお越しください。","高濃度ビタミンＣ点滴療法（がん治療）,高濃度ビタミンＣ点滴療法（アンチエイジング）,マイヤーズカクテル（ビタミン・ミネラル点滴）,グルタチオン点滴療法,プラセンタ療法,血液オゾン療法,オーソモレキュラー栄養療法",http://www.jikihara.net,直原廣明
https://www.iv-therapy.org/wp-content/uploads/2020/06/a868c0c55cc0eec7ae9738b80231d784.jpg,たけい産婦人科クリニック,富田林市藤沢台1-4-1,0721-28-4103,乳腺科（予約制），婦人科，産科（外来検診）,大阪府,"産婦人科を標榜しているクリニックです。火曜日午後診と第一土曜日は乳腺外来を併設。
更年期、ホルモン外来また炭酸ガスレーザーによる外来手術(バルトリン腺嚢腫、子宮頸部異形成、尖形コンジローマなど)、 ダイエット外来、水素ガス吸入、ビタミンC点滴・オゾン療法などによるエイジングケアからがん治療まで行っております。","専門分野・得意とする点滴療法
がん検診・婦人科外来手術(婦人科美容形成術・炭酸ガスレーザー)・更年期・ホルモン外来及びエイジンケア(プラセンタ・グルタチオン注射)に注力して居ります。
又同時にがん患者様にたいしてもビタミンC点滴・アルファリポ酸点滴はじめとして良き相談相手となるように治療を進めております。","点滴や治療において心掛けていること
患者様に寄添う医療を心掛けています。専門外のことでもなるべく繫げる医療や患者様の負担の少ない治療を目的としており、看護師、医師共々エイジングケアからがん治療まで行っております。
点滴室は1階(3人部屋)と2階(個室)に分かれており極力ご希望に添える様にしております。","来院を検討中の方へのメッセージ
エイジングケアの目的は、老化の始まりを遅らせ、健康な中年の時期を長く過ごせる様にする事です。遅老健康長寿が目標であり、がん予防に通じるものがあります。成長ホルモンは20才をピークに、抗酸化力や免疫力は40才頃から低下し始めます。同時にがんの罹患率40才以降加齢とともに上昇していきます。高濃度ビタミンC点滴、水素吸入、血液オゾン療法は一考に値するものと確信しております。","高濃度ビタミンＣ点滴療法（がん治療）,高濃度ビタミンＣ点滴療法（アンチエイジング）,マイヤーズカクテル（ビタミン・ミネラル点滴）,グルタチオン点滴療法,プラセンタ療法,血液オゾン療法",https://t-clinic.info/,竹井 啓裕
none,藤井クリニック,大阪市北区梅田2-1-22野村不動産西梅田ビル8階,06-6347-9200,アンチエイジング内科，アンチエイジング外来，アンチエイジング科，オーソモレキュラー栄養療法・点滴療法，サプリメント外来，予防医学，予防医学科，予防医療，健診・ドック，内科，内科・胃腸科・小児科，内科一般，内視鏡内科，栄養療法，栄養療法　ダイエット外来，皮膚科・美容皮膚科，美容内科，美容外科，美容皮膚科，自由診療,大阪府,none,none,none,none,none,none,none
none,医療法人博寿会 アフューB&Hクリニック大阪,大阪市北区梅田２丁目5−２５ハービスPLAZA４階,06-6454-3220,none,大阪府,none,none,none,none,none,none,none
none,医療法人けやき会 やぎクリニック,大阪市都島区内代町1-2-32サンシャイン88 1F,06-6954-0100,内科，呼吸器内科，緩和ケア内科,大阪府,none,none,none,none,none,none,none
none,植月診療所,大阪市城東区今福東3-5-6メディカルモール今福3階,06-4255-3001,,大阪府,none,none,none,none,none,none,none
none,医療法人えびす会 えびすクリニック,大阪市東成区大今里南1-1-23ノアーズアーク今里駅前103号,06-6224-3114,内科，循環器内科，糖尿病内科，腎臓内科,大阪府,none,none,none,none,none,none,none
none,医療法人 いちば歯科医院,大阪市鶴見区浜2-5-5パークリッジ現代1階,06-6913-3715,口腔外科、インプラント，歯周病科，歯科　こども歯科，歯科矯正歯科,大阪府,none,none,none,none,none,none,none
none,大阪肛門科診療所,大阪市中央区 釣鐘町2-1-15,06-6941-0919,栄養療法，皮膚科，肛門科,大阪府,none,none,none,none,none,none,none
none,山口あきこクリニック,大阪市中央区北浜3-1-21松崎ビル2F,06-6233-2300,婦人科，泌尿器科，点滴療法,大阪府,none,none,none,none,none,none,none
none,アクアメディカルクリニック,大阪市中央区南本町3-1-16AQUA MEDICAL CAMPUS 4階,06-6281-9600,内科,大阪府,none,none,none,none,none,none,none
none,奥野病院,大阪市阿倍野区天王寺町北2-31-4,06-6719-2200,がん治療，内科，外科,大阪府,none,none,none,none,none,none,none
none,坪田医院,大阪市平野区流町3-2-4,06-6709-2666,アトピー治療，サプリメント外来，一般内科，在宅医療，小児科，循環器内科，皮膚科，認知症,大阪府,none,none,none,none,none,none,none
